1391.337747,1082.131570,129.467364,-26.254971,75659298339419406336.000000
1147.681123,616.209646,139.172402,-8.744760,16743597586205153280.000000
1567.179756,591.869693,122.887618,-7.772476,47855420706137055232.000000
541.486532,481.493819,163.432326,-2.129241,30558517581598277632.000000
654.681613,52.355913,158.049158,14.137209,79138204802023260160.000000
875.989330,1023.991952,151.087550,-24.285594,51143695272090542080.000000
1060.498888,884.910098,143.085120,-19.400325,53075140799242641408.000000
947.267976,111.243877,146.597236,11.810001,83285945836798377984.000000
275.485858,653.523236,173.198089,-7.827526,30005227557202538496.000000
1009.741803,237.436494,144.302942,6.835778,33115423304279359488.000000
1188.401245,128.739557,136.936765,10.668213,90899121641613541376.000000
1925.563364,854.860565,111.167457,-16.201426,152715372028557754368.000000
570.754771,947.814314,163.372857,-20.138170,101896694283228528640.000000
1327.118950,443.023528,131.812525,-1.897059,42109179219767885824.000000
1383.536681,979.707955,129.783609,-22.662877,28954636326722101248.000000
1432.276568,898.714259,127.878930,-19.577441,21294151594054160384.000000
1078.796160,552.728750,141.945475,-6.071050,23600904516934668288.000000
1344.620232,61.572061,130.801397,12.680870,43949648608483573760.000000
1756.390615,569.138344,116.509011,-6.772295,603476515154625429504.000000
852.769275,837.181394,151.789544,-17.141601,42750991556654292992.000000
1079.743247,919.676020,142.302722,-20.749143,91187331760304996352.000000
476.760649,718.359625,166.391586,-11.088735,29756727229025325056.000000
1841.624103,1029.239200,113.513352,-22.296178,198188063526403178496.000000
1464.147249,190.850029,126.478274,7.564527,50945062165884289024.000000
114.337573,205.690920,176.978876,8.245864,375429369618258264064.000000
609.151474,865.819113,161.716935,-17.296833,28670239969968222208.000000
242.103194,808.075522,174.666504,-13.202235,60719967611270676480.000000
1572.794851,752.352440,122.666536,-13.799342,911377281507126804480.000000
1464.305770,493.204830,126.613450,-3.987302,54238745541606793216.000000
1739.434486,719.304189,116.986576,-12.192888,19434978740320722944.000000
1036.627535,1042.844251,144.251017,-25.296841,66015355219177193472.000000
1056.099476,976.216491,143.358718,-22.864007,34140006867385819136.000000
825.930161,620.861658,152.531487,-8.408164,39802171709490184192.000000
390.396293,622.968773,169.242423,-7.134708,29468458529069731840.000000
765.110800,915.638049,155.553994,-19.866594,70780985922428665856.000000
1008.837695,39.650982,143.970448,14.379592,50559747222640893952.000000
1061.140865,178.250106,142.114111,9.056794,29465779788718411776.000000
703.986720,759.181964,157.749404,-13.588467,38982850850890113024.000000
1196.237293,611.517494,137.175805,-8.589508,11731094762894452736.000000
54.907994,757.321515,180.184885,-10.444881,24536561304552030208.000000
959.105546,365.504412,146.598505,1.785681,55282359399303831552.000000
1723.507721,634.740895,117.544068,-9.183442,728703997712998727680.000000
738.932162,519.236482,155.860440,-4.074044,41601605095862435840.000000
470.737427,430.128526,165.902606,-0.000832,52940261279902851072.000000
906.534147,1012.505806,149.776328,-23.950780,31392896017214328832.000000
186.081944,631.211764,175.979539,-6.677067,132517887155216760832.000000
382.210433,35.899578,167.932464,14.400184,68985869299864748032.000000
492.802733,722.178504,165.812193,-11.303218,420566021485455278080.000000
1405.386588,595.346122,128.867545,-7.982330,72964691642584293376.000000
1092.483224,529.071901,141.350175,-5.117381,33226235217642098688.000000
1704.538484,531.152785,118.199461,-5.428189,40870189474361761792.000000
793.568916,301.139997,153.201631,4.614689,47671059083476942848.000000
1148.306243,760.660244,139.282211,-14.574057,33731154751749083136.000000
705.409834,512.877760,157.183166,-3.742320,10764446775087990784.000000
691.263284,1013.859840,158.740659,-23.176325,33990501409052872704.000000
441.972608,923.452332,168.126591,-18.499784,51376710666572644352.000000
574.686428,475.336842,162.169028,-1.958915,18709302860512280576.000000
128.514606,455.293355,177.255812,-0.318678,15310966020925433856.000000
474.580295,116.432985,164.921729,11.705767,16750187562849865728.000000
944.033846,773.540313,147.869513,-14.846554,36247037265906925568.000000
